//ID,Type,Name,CastTime,Cooldown,MP
111F0000,SKILL_CH_BOW_SPECIAL_B_06,Mind Bow - Butterfly,530,8000,773
121F0000,SKILL_CH_BOW_SPECIAL_C_01,Mind Bow - Swift,530,8000,977
131F0000,SKILL_CH_BOW_SPECIAL_C_02,Mind Bow - Swift,530,8000,1110
141F0000,SKILL_CH_BOW_SPECIAL_C_03,Mind Bow - Swift,530,8000,1258
151F0000,SKILL_CH_BOW_SPECIAL_C_04,Mind Bow - Swift,530,8000,1423
161F0000,SKILL_CH_BOW_SPECIAL_C_05,Mind Bow - Swift,530,8000,1607
171F0000,SKILL_CH_BOW_SPECIAL_C_06,Mind Bow - Swift,530,8000,1812
181F0000,SKILL_CH_BOW_SPECIAL_D_01,Mind Bow - Lighting,530,8000,2246
191F0000,SKILL_CH_BOW_SPECIAL_D_02,Mind Bow - Lighting,530,8000,2523
1A1F0000,SKILL_CH_BOW_SPECIAL_D_03,Mind Bow - Lighting,530,8000,2831
1B1F0000,SKILL_CH_BOW_SPECIAL_D_04,Mind Bow - Lighting,530,8000,3173
1C1F0000,SKILL_CH_BOW_SPECIAL_D_05,Mind Bow - Lighting,530,8000,3553
1D1F0000,SKILL_CH_BOW_SPECIAL_D_06,Mind Bow - Lighting,530,8000,3973
1E1F0000,SKILL_CH_COLD_GIGONGTA_E_01,Ice Air Force,0,11000,2867
1F1F0000,SKILL_CH_COLD_GIGONGTA_E_02,Ice Air Force,0,11000,3040
201F0000,SKILL_CH_COLD_GIGONGTA_E_03,Ice Air Force,0,11000,3222
211F0000,SKILL_CH_COLD_GIGONGTA_E_04,Ice Air Force,0,11000,3414
221F0000,SKILL_CH_COLD_GIGONGTA_E_05,Ice Air Force,0,11000,3615
231F0000,SKILL_CH_COLD_GIGONGTA_E_06,Ice Air Force,0,11000,3828
241F0000,SKILL_CH_COLD_GIGONGTA_E_07,Ice Air Force,0,11000,4052
251F0000,SKILL_CH_COLD_GIGONGTA_E_08,Ice Air Force,0,11000,4288
261F0000,SKILL_CH_COLD_GIGONGTA_E_09,Ice Air Force,0,11000,4536
271F0000,SKILL_CH_COLD_GIGONGTA_F_01,Ice final Force,0,12000,5361
281F0000,SKILL_CH_COLD_GANGGI_E_01,Final Guard of Ice ,1000,2000,3356
291F0000,SKILL_CH_COLD_GANGGI_E_02,Final Guard of Ice ,1000,2000,3556
2A1F0000,SKILL_CH_COLD_GANGGI_E_03,Final Guard of Ice ,1000,2000,3766
2B1F0000,SKILL_CH_COLD_GANGGI_E_04,Final Guard of Ice ,1000,2000,3988
2C1F0000,SKILL_CH_COLD_GANGGI_E_05,Final Guard of Ice ,1000,2000,4221
2D1F0000,SKILL_CH_COLD_GANGGI_E_06,Final Guard of Ice ,1000,2000,4466
2E1F0000,SKILL_CH_COLD_GANGGI_E_07,Final Guard of Ice ,1000,2000,4725
2F1F0000,SKILL_CH_COLD_GANGGI_E_08,Final Guard of Ice ,1000,2000,4997
301F0000,SKILL_CH_COLD_GANGGI_E_09,Final Guard of Ice ,1000,2000,5283
311F0000,SKILL_CH_COLD_GANGGI_E_10,Final Guard of Ice ,1000,2000,5585
321F0000,SKILL_CH_COLD_GIGONGJANG_D_01,Cold Wave - Freeze,1000,4000,1343
331F0000,SKILL_CH_COLD_GIGONGJANG_D_02,Cold Wave - Freeze,1000,4000,1479
341F0000,SKILL_CH_COLD_GIGONGJANG_D_03,Cold Wave - Freeze,1000,4000,1627
351F0000,SKILL_CH_COLD_GIGONGJANG_D_04,Cold Wave - Freeze,1000,4000,1788
361F0000,SKILL_CH_COLD_GIGONGJANG_D_05,Cold Wave - Freeze,1000,4000,1962
371F0000,SKILL_CH_COLD_GIGONGJANG_D_06,Cold Wave - Freeze,1000,4000,2150
381F0000,SKILL_CH_COLD_GIGONGJANG_D_07,Cold Wave - Freeze,1000,4000,2355
391F0000,SKILL_CH_COLD_GIGONGJANG_D_08,Cold Wave - Freeze,1000,4000,2576
3A1F0000,SKILL_CH_COLD_GIGONGJANG_D_09,Cold Wave - Freeze,1000,4000,2816
3B1F0000,SKILL_CH_COLD_GIGONGJANG_D_10,Cold Wave - Freeze,1000,4000,3075
3C1F0000,SKILL_CH_COLD_GIGONGJANG_E_01,Cold Wave - Soul,1000,4000,3766
3D1F0000,SKILL_CH_COLD_GIGONGJANG_E_02,Cold Wave - Soul,1000,4000,4103
3E1F0000,SKILL_CH_COLD_GIGONGJANG_E_03,Cold Wave - Soul,1000,4000,4466
3F1F0000,SKILL_CH_COLD_GIGONGJANG_E_04,Cold Wave - Soul,1000,4000,4859
401F0000,SKILL_CH_COLD_GIGONGJANG_E_05,Cold Wave - Soul,1000,4000,5283
411F0000,SKILL_CH_COLD_BINGBYEOK_D_01,Iceberg Wall,1000,10000,1892
421F0000,SKILL_CH_COLD_BINGBYEOK_D_02,Iceberg Wall,1000,10000,2079
431F0000,SKILL_CH_COLD_BINGBYEOK_D_03,Iceberg Wall,1000,10000,2283
441F0000,SKILL_CH_COLD_BINGBYEOK_D_04,Iceberg Wall,1000,10000,2503
451F0000,SKILL_CH_COLD_BINGBYEOK_D_05,Iceberg Wall,1000,10000,2742
461F0000,SKILL_CH_COLD_BINGBYEOK_D_06,Iceberg Wall,1000,10000,3001
471F0000,SKILL_CH_COLD_BINGBYEOK_D_07,Iceberg Wall,1000,10000,3281
481F0000,SKILL_CH_COLD_BINGBYEOK_D_08,Iceberg Wall,1000,10000,3584
491F0000,SKILL_CH_COLD_BINGBYEOK_D_09,Iceberg Wall,1000,10000,3912
4A1F0000,SKILL_CH_COLD_BINGBYEOK_D_10,Iceberg Wall,1000,10000,4267
4B1F0000,SKILL_CH_COLD_BINGBYEOK_E_01,Spikey Wall,1000,10000,5210
4C1F0000,SKILL_CH_COLD_BINGBYEOK_E_02,Spikey Wall,1000,10000,5670
4D1F0000,SKILL_CH_COLD_BINGBYEOK_E_03,Spikey Wall,1000,10000,6166
4E1F0000,SKILL_CH_COLD_BINGBYEOK_E_04,Spikey Wall,1000,10000,6702
4F1F0000,SKILL_CH_COLD_BINGPAN_D_01,Frost Nova - Ice Field,0,6000,2853
501F0000,SKILL_CH_COLD_BINGPAN_D_02,Frost Nova - Ice Field,0,6000,3129
511F0000,SKILL_CH_COLD_BINGPAN_D_03,Frost Nova - Ice Field,0,6000,3427
521F0000,SKILL_CH_COLD_BINGPAN_D_04,Frost Nova - Ice Field,0,6000,3751
531F0000,SKILL_CH_COLD_BINGPAN_D_05,Frost Nova - Ice Field,0,6000,4101
541F0000,SKILL_CH_COLD_BINGPAN_D_06,Frost Nova - Ice Field,0,6000,4480
551F0000,SKILL_CH_COLD_BINGPAN_D_07,Frost Nova - Ice Field,0,6000,4890
561F0000,SKILL_CH_COLD_BINGPAN_D_08,Frost Nova - Ice Field,0,6000,5334
571F0000,SKILL_CH_COLD_BINGPAN_D_09,Frost Nova - Ice Field,0,6000,5813
581F0000,SKILL_CH_COLD_BINGPAN_D_10,Frost Nova - Ice Field,0,6000,6331
591F0000,SKILL_CH_COLD_BINGPAN_D_11,Frost Nova - Ice Field,0,6000,6891
5A1F0000,SKILL_CH_COLD_BINGPAN_D_12,Frost Nova - Ice Field,0,6000,7496
5B1F0000,SKILL_CH_COLD_BINGPAN_E_01,Frost Nova - Destruction,0,6000,7087
5C1F0000,SKILL_CH_COLD_BINGPAN_E_02,Frost Nova - Destruction,0,6000,7708
5D1F0000,SKILL_CH_COLD_BINGPAN_E_03,Frost Nova - Destruction,0,6000,8377
5E1F0000,SKILL_CH_COLD_GIGONGSUL_C_01,Snow Storm - Double Shot,1000,10000,1654
5F1F0000,SKILL_CH_COLD_GIGONGSUL_C_02,Snow Storm - Double Shot,1000,10000,1736
601F0000,SKILL_CH_COLD_GIGONGSUL_C_03,Snow Storm - Double Shot,1000,10000,1851
611F0000,SKILL_CH_COLD_GIGONGSUL_C_04,Snow Storm - Double Shot,1000,10000,2000
621F0000,SKILL_CH_COLD_GIGONGSUL_C_05,Snow Storm - Double Shot,1000,10000,2185
631F0000,SKILL_CH_COLD_GIGONGSUL_C_06,Snow Storm - Double Shot,1000,10000,2412
641F0000,SKILL_CH_COLD_GIGONGSUL_C_07,Snow Storm - Double Shot,1000,10000,2681
651F0000,SKILL_CH_COLD_GIGONGSUL_C_08,Snow Storm - Double Shot,1000,10000,2997
661F0000,SKILL_CH_COLD_GIGONGSUL_C_09,Snow Storm - Double Shot,1000,10000,3364
671F0000,SKILL_CH_COLD_GIGONGSUL_C_10,Snow Storm - Double Shot,1000,10000,3786
681F0000,SKILL_CH_COLD_GIGONGSUL_C_11,Snow Storm - Double Shot,1000,10000,4024
691F0000,SKILL_CH_COLD_GIGONGSUL_C_12,Snow Storm - Double Shot,1000,10000,4275
6A1F0000,SKILL_CH_COLD_GIGONGSUL_C_13,Snow Storm - Double Shot,1000,10000,4540
6B1F0000,SKILL_CH_COLD_GIGONGSUL_C_14,Snow Storm - Double Shot,1000,10000,4819
6C1F0000,SKILL_CH_COLD_GIGONGSUL_C_15,Snow Storm - Double Shot,1000,10000,5113
6D1F0000,SKILL_CH_COLD_GIGONGSUL_C_16,Snow Storm - Double Shot,1000,10000,5423
6E1F0000,SKILL_CH_COLD_GIGONGSUL_C_17,Snow Storm - Double Shot,1000,10000,5750
6F1F0000,SKILL_CH_COLD_GIGONGSUL_C_18,Snow Storm - Double Shot,1000,10000,6094
701F0000,SKILL_CH_COLD_GIGONGSUL_C_19,Snow Storm - Double Shot,1000,10000,6457
711F0000,SKILL_CH_COLD_GIGONGSUL_C_20,Snow Storm - Double Shot,1000,10000,6839
721F0000,SKILL_CH_COLD_GIGONGSUL_C_21,Snow Storm - Double Shot,1000,10000,7242
731F0000,SKILL_CH_COLD_GIGONGSUL_C_22,Snow Storm - Double Shot,1000,10000,7666
8A1F0000,SKILL_CH_COLD_GIGONGSUL_D_01,Snow Storm - Multi Shot,1000,10000,7243
8B1F0000,SKILL_CH_COLD_GIGONGSUL_D_02,Snow Storm - Multi Shot,1000,10000,7695
8C1F0000,SKILL_CH_COLD_GIGONGSUL_D_03,Snow Storm - Multi Shot,1000,10000,8171
8D1F0000,SKILL_CH_COLD_GIGONGSUL_D_04,Snow Storm - Multi Shot,1000,10000,8674
8E1F0000,SKILL_CH_COLD_GIGONGSUL_D_05,Snow Storm - Multi Shot,1000,10000,9203
8F1F0000,SKILL_CH_COLD_GIGONGSUL_D_06,Snow Storm - Multi Shot,1000,10000,9762
901F0000,SKILL_CH_COLD_GIGONGSUL_D_07,Snow Storm - Multi Shot,1000,10000,10350
911F0000,SKILL_CH_COLD_GIGONGSUL_D_08,Snow Storm - Multi Shot,1000,10000,10970
921F0000,SKILL_CH_COLD_GIGONGSUL_D_09,Snow Storm - Multi Shot,1000,10000,11623
931F0000,SKILL_CH_COLD_GIGONGSUL_D_10,Snow Storm - Multi Shot,1000,10000,12311
941F0000,SKILL_CH_COLD_GIGONGSUL_D_11,Snow Storm - Multi Shot,1000,10000,13036
951F0000,SKILL_CH_COLD_GIGONGSUL_D_12,Snow Storm - Multi Shot,1000,10000,13799
961F0000,SKILL_CH_COLD_GIGONGSUL_D_13,Snow Storm - Multi Shot,1000,10000,14602
971F0000,SKILL_CH_COLD_GIGONGSUL_D_14,Snow Storm - Multi Shot,1000,10000,15448
981F0000,SKILL_CH_COLD_GIGONGSUL_D_15,Snow Storm - Multi Shot,1000,10000,16339
991F0000,SKILL_CH_COLD_GIGONGSUL_D_16,Snow Storm - Multi Shot,1000,10000,17276
9A1F0000,SKILL_CH_COLD_GIGONGSUL_E_01,Snow Storm - Destruction,1000,10000,9077
9B1F0000,SKILL_CH_COLD_GIGONGSUL_E_02,Snow Storm - Destruction,1000,10000,9598
9C1F0000,SKILL_CH_COLD_SHIELD_A_01,Snow Shield - Novice,1000,180000,98
9D1F0000,SKILL_CH_COLD_SHIELD_A_02,Snow Shield - Novice,1000,180000,116
9E1F0000,SKILL_CH_COLD_SHIELD_A_03,Snow Shield - Novice,1000,180000,135
9F1F0000,SKILL_CH_COLD_SHIELD_A_04,Snow Shield - Novice,1000,180000,157
A01F0000,SKILL_CH_COLD_SHIELD_A_05,Snow Shield - Novice,1000,180000,180
A11F0000,SKILL_CH_COLD_SHIELD_A_06,Snow Shield - Novice,1000,180000,206
A21F0000,SKILL_CH_COLD_SHIELD_B_01,Snow Shield - Adept,1000,180000,254
A31F0000,SKILL_CH_COLD_SHIELD_B_02,Snow Shield - Adept,1000,180000,287
A41F0000,SKILL_CH_COLD_SHIELD_B_03,Snow Shield - Adept,1000,180000,323
A51F0000,SKILL_CH_COLD_SHIELD_B_04,Snow Shield - Adept,1000,180000,362
A61F0000,SKILL_CH_COLD_SHIELD_B_05,Snow Shield - Adept,1000,180000,405
A71F0000,SKILL_CH_COLD_SHIELD_B_06,Snow Shield - Adept,1000,180000,452
A81F0000,SKILL_CH_COLD_SHIELD_C_01,Snow Shield - Freeze,1000,180000,539
A91F0000,SKILL_CH_COLD_SHIELD_C_02,Snow Shield - Freeze,1000,180000,597
AA1F0000,SKILL_CH_COLD_SHIELD_C_03,Snow Shield - Freeze,1000,180000,661
AB1F0000,SKILL_CH_COLD_SHIELD_C_04,Snow Shield - Freeze,1000,180000,730
AC1F0000,SKILL_CH_COLD_SHIELD_C_05,Snow Shield - Freeze,1000,180000,806
AD1F0000,SKILL_CH_COLD_SHIELD_C_06,Snow Shield - Freeze,1000,180000,887
AE1F0000,SKILL_CH_COLD_SHIELD_D_01,Snow Shield - Intensify,1000,180000,1040
AF1F0000,SKILL_CH_COLD_SHIELD_D_02,Snow Shield - Intensify,1000,180000,1141
B01F0000,SKILL_CH_COLD_SHIELD_D_03,Snow Shield - Intensify,1000,180000,1252
B11F0000,SKILL_CH_COLD_SHIELD_D_04,Snow Shield - Intensify,1000,180000,1371
B21F0000,SKILL_CH_COLD_SHIELD_D_05,Snow Shield - Intensify,1000,180000,1500
B31F0000,SKILL_CH_COLD_SHIELD_D_06,Snow Shield - Intensify,1000,180000,1640
B41F0000,SKILL_CH_COLD_SHIELD_E_01,Snow Shield - Swift,1000,180000,1900
B51F0000,SKILL_CH_COLD_SHIELD_E_02,Snow Shield - Swift,1000,180000,2073
B61F0000,SKILL_CH_COLD_SHIELD_E_03,Snow Shield - Swift,1000,180000,2260
B71F0000,SKILL_CH_COLD_SHIELD_E_04,Snow Shield - Swift,1000,180000,2462
B81F0000,SKILL_CH_COLD_SHIELD_E_05,Snow Shield - Swift,1000,180000,2680
B91F0000,SKILL_CH_COLD_SHIELD_E_06,Snow Shield - Swift,1000,180000,2916
BA1F0000,SKILL_CH_COLD_SHIELD_F_01,Snow Shield - Death,1000,180000,3351
BB1F0000,SKILL_CH_LIGHTNING_GIGONGTA_E_01,Thunder Phoenix Force,0,11000,2867
BC1F0000,SKILL_CH_LIGHTNING_GIGONGTA_E_02,Thunder Phoenix Force,0,11000,3040
BD1F0000,SKILL_CH_LIGHTNING_GIGONGTA_E_03,Thunder Phoenix Force,0,11000,3222
BE1F0000,SKILL_CH_LIGHTNING_GIGONGTA_E_04,Thunder Phoenix Force,0,11000,3414
BF1F0000,SKILL_CH_LIGHTNING_GIGONGTA_E_05,Thunder Phoenix Force,0,11000,3615
C01F0000,SKILL_CH_LIGHTNING_GIGONGTA_E_06,Thunder Phoenix Force,0,11000,3828
C11F0000,SKILL_CH_LIGHTNING_GIGONGTA_E_07,Thunder Phoenix Force,0,11000,4052
C21F0000,SKILL_CH_LIGHTNING_GIGONGTA_E_08,Thunder Phoenix Force,0,11000,4288
C31F0000,SKILL_CH_LIGHTNING_GIGONGTA_E_09,Thunder Phoenix Force,0,11000,4536
C41F0000,SKILL_CH_LIGHTNING_GIGONGTA_F_01,Thunder God Force,0,12000,5361
C51F0000,SKILL_CH_LIGHTNING_GWANTONG_E_01,God - Piercing Force,1000,3000,3356
C61F0000,SKILL_CH_LIGHTNING_GWANTONG_E_02,God - Piercing Force,1000,3000,4342
C71F0000,SKILL_CH_LIGHTNING_GWANTONG_E_03,God - Piercing Force,1000,3000,5585
C81F0000,SKILL_CH_LIGHTNING_GYEONGGONG_D_01,Ghost Walk - Shadow,0,5000,1007
C91F0000,SKILL_CH_LIGHTNING_GYEONGGONG_D_02,Ghost Walk - Shadow,0,5000,1220
CA1F0000,SKILL_CH_LIGHTNING_GYEONGGONG_D_03,Ghost Walk - Shadow,0,5000,1471
CB1F0000,SKILL_CH_LIGHTNING_GYEONGGONG_D_04,Ghost Walk - Shadow,0,5000,1766
CC1F0000,SKILL_CH_LIGHTNING_GYEONGGONG_D_05,Ghost Walk - Shadow,0,5000,2112
CD1F0000,SKILL_CH_LIGHTNING_GYEONGGONG_D_06,Ghost Walk - Shadow,0,5000,2517
CE1F0000,SKILL_CH_LIGHTNING_GYEONGGONG_D_07,Ghost Walk - Shadow,0,5000,2991
CF1F0000,SKILL_CH_LIGHTNING_GYEONGGONG_D_08,Ghost Walk - Shadow,0,5000,3544
D01F0000,SKILL_CH_LIGHTNING_GYEONGGONG_D_09,Ghost Walk - Shadow,0,5000,2112
D11F0000,SKILL_CH_LIGHTNING_GYEONGGONG_D_10,Ghost Walk - Shadow,0,5000,2307
D21F0000,SKILL_CH_LIGHTNING_GYEONGGONG_D_11,Ghost Walk - Shadow,0,5000,2517
D31F0000,SKILL_CH_LIGHTNING_GYEONGGONG_D_12,Ghost Walk - Shadow,0,5000,2745
D41F0000,SKILL_CH_LIGHTNING_GYEONGGONG_E_01,Ghost Walk - God,0,2000,2501
D51F0000,SKILL_CH_LIGHTNING_GYEONGGONG_E_02,Ghost Walk - God,0,2000,2816
D61F0000,SKILL_CH_LIGHTNING_GYEONGGONG_E_03,Ghost Walk - God,0,2000,3167
D71F0000,SKILL_CH_LIGHTNING_GYEONGGONG_E_04,Ghost Walk - God,0,2000,3556
D81F0000,SKILL_CH_LIGHTNING_GYEONGGONG_E_05,Ghost Walk - God,0,2000,3988
D91F0000,SKILL_CH_LIGHTNING_GYEONGGONG_E_06,Ghost Walk - God,0,2000,4466
DA1F0000,SKILL_CH_LIGHTNING_GYEONGGONG_E_07,Ghost Walk - God,0,2000,4997
DB1F0000,SKILL_CH_LIGHTNING_GYEONGGONG_E_08,Ghost Walk - God,0,2000,5585
DC1F0000,SKILL_CH_LIGHTNING_CHUNDUNG_D_01,Power Lion Shout,1000,3000,1511
DD1F0000,SKILL_CH_LIGHTNING_CHUNDUNG_D_02,Power Lion Shout,1000,3000,1692
DE1F0000,SKILL_CH_LIGHTNING_CHUNDUNG_D_03,Power Lion Shout,1000,3000,1907
DF1F0000,SKILL_CH_LIGHTNING_CHUNDUNG_D_04,Power Lion Shout,1000,3000,2156
E01F0000,SKILL_CH_LIGHTNING_CHUNDUNG_D_05,Power Lion Shout,1000,3000,2444
E11F0000,SKILL_CH_LIGHTNING_CHUNDUNG_D_06,Power Lion Shout,1000,3000,2773
E21F0000,SKILL_CH_LIGHTNING_CHUNDUNG_D_07,Power Lion Shout,1000,3000,3045
E31F0000,SKILL_CH_LIGHTNING_CHUNDUNG_D_08,Power Lion Shout,1000,3000,3235
E41F0000,SKILL_CH_LIGHTNING_CHUNDUNG_D_09,Power Lion Shout,1000,3000,3436
E51F0000,SKILL_CH_LIGHTNING_CHUNDUNG_E_01,Execution Lion Shout,1000,3000,3988
E61F0000,SKILL_CH_LIGHTNING_CHUNDUNG_E_02,Execution Lion Shout,1000,3000,4230
E71F0000,SKILL_CH_LIGHTNING_CHUNDUNG_E_03,Execution Lion Shout,1000,3000,4485
E81F0000,SKILL_CH_LIGHTNING_CHUNDUNG_E_04,Execution Lion Shout,1000,3000,4754
E91F0000,SKILL_CH_LIGHTNING_CHUNDUNG_E_05,Execution Lion Shout,1000,3000,5037
EA1F0000,SKILL_CH_LIGHTNING_CHUNDUNG_E_06,Execution Lion Shout,1000,3000,5335
EB1F0000,SKILL_CH_LIGHTNING_CHUNDUNG_E_07,Execution Lion Shout,1000,3000,5649
EC1F0000,SKILL_CH_LIGHTNING_CHUNDUNG_E_08,Execution Lion Shout,1000,3000,5979
ED1F0000,SKILL_CH_LIGHTNING_CHUNDUNG_E_09,Execution Lion Shout,1000,3000,6328
EE1F0000,SKILL_CH_LIGHTNING_CHUNDUNG_F_01,God Lion Shout,1000,3000,7486
EF1F0000,SKILL_CH_LIGHTNING_JIPJUNG_D_01,Concentration - 4th,1000,4000,1141
F01F0000,SKILL_CH_LIGHTNING_JIPJUNG_D_02,Concentration - 4th,1000,4000,1252
F11F0000,SKILL_CH_LIGHTNING_JIPJUNG_D_03,Concentration - 4th,1000,4000,1371
F21F0000,SKILL_CH_LIGHTNING_JIPJUNG_D_04,Concentration - 4th,1000,4000,1500
F31F0000,SKILL_CH_LIGHTNING_JIPJUNG_D_05,Concentration - 4th,1000,4000,1640
F41F0000,SKILL_CH_LIGHTNING_JIPJUNG_D_06,Concentration - 4th,1000,4000,1792
F51F0000,SKILL_CH_LIGHTNING_JIPJUNG_D_07,Concentration - 4th,1000,4000,1956
F61F0000,SKILL_CH_LIGHTNING_JIPJUNG_D_08,Concentration - 4th,1000,4000,2133
F71F0000,SKILL_CH_LIGHTNING_JIPJUNG_D_09,Concentration - 4th,1000,4000,2325
F81F0000,SKILL_CH_LIGHTNING_JIPJUNG_E_01,Concentration - 5th,1000,4000,2835
F91F0000,SKILL_CH_LIGHTNING_JIPJUNG_E_02,Concentration - 5th,1000,4000,3083
FA1F0000,SKILL_CH_LIGHTNING_JIPJUNG_E_03,Concentration - 5th,1000,4000,3351
FB1F0000,SKILL_CH_LIGHTNING_STORM_C_01,Horse's Thunderbolt,1000,6000,2047
FC1F0000,SKILL_CH_LIGHTNING_STORM_C_02,Horse's Thunderbolt,1000,6000,2235
FD1F0000,SKILL_CH_LIGHTNING_STORM_C_03,Horse's Thunderbolt,1000,6000,2473
FE1F0000,SKILL_CH_LIGHTNING_STORM_C_04,Horse's Thunderbolt,1000,6000,2764
FF1F0000,SKILL_CH_LIGHTNING_STORM_C_05,Horse's Thunderbolt,1000,6000,3113
00200000,SKILL_CH_LIGHTNING_STORM_C_06,Horse's Thunderbolt,1000,6000,3525
01200000,SKILL_CH_LIGHTNING_STORM_C_07,Horse's Thunderbolt,1000,6000,4005
02200000,SKILL_CH_LIGHTNING_STORM_C_08,Horse's Thunderbolt,1000,6000,4558
03200000,SKILL_CH_LIGHTNING_STORM_C_09,Horse's Thunderbolt,1000,6000,5189
04200000,SKILL_CH_LIGHTNING_STORM_D_01,Crane's Thunderbolt,1000,6000,6277
05200000,SKILL_CH_LIGHTNING_STORM_D_02,Crane's Thunderbolt,1000,6000,6669
06200000,SKILL_CH_LIGHTNING_STORM_D_03,Crane's Thunderbolt,1000,6000,7082
07200000,SKILL_CH_LIGHTNING_STORM_D_04,Crane's Thunderbolt,1000,6000,7517
08200000,SKILL_CH_LIGHTNING_STORM_D_05,Crane's Thunderbolt,1000,6000,7976
09200000,SKILL_CH_LIGHTNING_STORM_D_06,Crane's Thunderbolt,1000,6000,8460
0A200000,SKILL_CH_LIGHTNING_STORM_D_07,Crane's Thunderbolt,1000,6000,8970
0B200000,SKILL_CH_LIGHTNING_STORM_D_08,Crane's Thunderbolt,1000,6000,9507
0C200000,SKILL_CH_LIGHTNING_STORM_D_09,Crane's Thunderbolt,1000,6000,10073
0D200000,SKILL_CH_LIGHTNING_STORM_E_01,God's Thunderbolt,1000,6000,13388
0E200000,SKILL_CH_LIGHTNING_STORM_E_02,God's Thunderbolt,1000,6000,14160
0F200000,SKILL_CH_LIGHTNING_STORM_E_03,God's Thunderbolt,1000,6000,14972
10200000,SKILL_CH_FIRE_GIGONGTA_E_01,Cloud Fire force,0,11000,2867
11200000,SKILL_CH_FIRE_GIGONGTA_E_02,Cloud Fire force,0,11000,3040
12200000,SKILL_CH_FIRE_GIGONGTA_E_03,Cloud Fire force,0,11000,3222
13200000,SKILL_CH_FIRE_GIGONGTA_E_04,Cloud Fire force,0,11000,3414
14200000,SKILL_CH_FIRE_GIGONGTA_E_05,Cloud Fire force,0,11000,3615
15200000,SKILL_CH_FIRE_GIGONGTA_E_06,Cloud Fire force,0,11000,3828
16200000,SKILL_CH_FIRE_GIGONGTA_E_07,Cloud Fire force,0,11000,4052
17200000,SKILL_CH_FIRE_GIGONGTA_E_08,Cloud Fire force,0,11000,4288
18200000,SKILL_CH_FIRE_GIGONGTA_E_09,Cloud Fire force,0,11000,4536
19200000,SKILL_CH_FIRE_GIGONGTA_F_01,God Fire Force,0,12000,5361
1A200000,SKILL_CH_FIRE_GONGUP_D_01,Flame Body - Trial,1000,5000,1343
1B200000,SKILL_CH_FIRE_GONGUP_D_02,Flame Body - Trial,1000,5000,1844
1C200000,SKILL_CH_FIRE_GONGUP_D_03,Flame Body - Trial,1000,5000,2501
1D200000,SKILL_CH_FIRE_GONGUP_E_01,Flame Body - God,1000,5000,3766
1E200000,SKILL_CH_FIRE_GONGUP_E_02,Flame Body - God,1000,5000,4594
1F200000,SKILL_CH_FIRE_GONGUP_E_03,Flame Body - God,1000,5000,5585
20200000,SKILL_CH_FIRE_GANGGI_D_01,Earth Fire Protection,1000,5000,1576
21200000,SKILL_CH_FIRE_GANGGI_D_02,Earth Fire Protection,1000,5000,1679
22200000,SKILL_CH_FIRE_GANGGI_D_03,Earth Fire Protection,1000,5000,1788
23200000,SKILL_CH_FIRE_GANGGI_D_04,Earth Fire Protection,1000,5000,1902
24200000,SKILL_CH_FIRE_GANGGI_D_05,Earth Fire Protection,1000,5000,2023
25200000,SKILL_CH_FIRE_GANGGI_D_06,Earth Fire Protection,1000,5000,2150
26200000,SKILL_CH_FIRE_GANGGI_D_07,Earth Fire Protection,1000,5000,2285
27200000,SKILL_CH_FIRE_GANGGI_D_08,Earth Fire Protection,1000,5000,2427
28200000,SKILL_CH_FIRE_GANGGI_D_09,Earth Fire Protection,1000,5000,2576
29200000,SKILL_CH_FIRE_GANGGI_D_10,Earth Fire Protection,1000,5000,2734
2A200000,SKILL_CH_FIRE_GANGGI_D_11,Earth Fire Protection,1000,5000,2900
2B200000,SKILL_CH_FIRE_GANGGI_D_12,Earth Fire Protection,1000,5000,3075
2C200000,SKILL_CH_FIRE_GANGGI_D_13,Earth Fire Protection,1000,5000,3260
2D200000,SKILL_CH_FIRE_GANGGI_D_14,Earth Fire Protection,1000,5000,3455
2E200000,SKILL_CH_FIRE_GANGGI_D_15,Earth Fire Protection,1000,5000,3660
2F200000,SKILL_CH_FIRE_GANGGI_E_01,God Fire Protection,1000,5000,4221
30200000,SKILL_CH_FIRE_GANGGI_E_02,God Fire Protection,1000,5000,4466
31200000,SKILL_CH_FIRE_GANGGI_E_03,God Fire Protection,1000,5000,4725
32200000,SKILL_CH_FIRE_GANGGI_E_04,God Fire Protection,1000,5000,4997
33200000,SKILL_CH_FIRE_GANGGI_E_05,God Fire Protection,1000,5000,5283
34200000,SKILL_CH_FIRE_GANGGI_E_06,God Fire Protection,1000,5000,5585
35200000,SKILL_CH_FIRE_HWABYEOK_D_01,Fire Wall - Fortress,1000,5000,2283
36200000,SKILL_CH_FIRE_HWABYEOK_D_02,Fire Wall - Fortress,1000,5000,2503
37200000,SKILL_CH_FIRE_HWABYEOK_D_03,Fire Wall - Fortress,1000,5000,2742
38200000,SKILL_CH_FIRE_HWABYEOK_D_04,Fire Wall - Fortress,1000,5000,3001
39200000,SKILL_CH_FIRE_HWABYEOK_D_05,Fire Wall - Fortress,1000,5000,3281
3A200000,SKILL_CH_FIRE_HWABYEOK_D_06,Fire Wall - Fortress,1000,5000,3584
3B200000,SKILL_CH_FIRE_HWABYEOK_E_01,Fire Wall - God,1000,5000,4146
3C200000,SKILL_CH_FIRE_HWABYEOK_E_02,Fire Wall - God,1000,5000,4519
