//ID,Type,Name,Level,Hp,TypeID1,TypeID2,TypeID3,TypeID4
EC240000,COS_P_WOLF_WHITE_069,Young Wolf,69,20205,1,2,3,3
ED240000,COS_P_WOLF_WHITE_070,Young Wolf,70,20892,1,2,3,3
EE240000,COS_P_WOLF_WHITE_071,Young Wolf,71,21598,1,2,3,3
EF240000,COS_P_WOLF_WHITE_072,Young Wolf,72,22323,1,2,3,3
F0240000,COS_P_WOLF_WHITE_073,Young Wolf,73,23069,1,2,3,3
F1240000,COS_P_WOLF_WHITE_074,Young Wolf,74,23836,1,2,3,3
F2240000,COS_P_WOLF_WHITE_075,Young Wolf,75,24625,1,2,3,3
F3240000,COS_P_WOLF_WHITE_076,Young Wolf,76,25435,1,2,3,3
F4240000,COS_P_WOLF_WHITE_077,Young Wolf,77,26268,1,2,3,3
F5240000,COS_P_WOLF_WHITE_078,Young Wolf,78,27124,1,2,3,3
F6240000,COS_P_WOLF_WHITE_079,Young Wolf,79,28004,1,2,3,3
F7240000,COS_P_WOLF_WHITE_080,Strong Wolf,80,28908,1,2,3,3
F8240000,COS_P_WOLF_WHITE_081,Strong Wolf,81,29838,1,2,3,3
F9240000,COS_P_WOLF_WHITE_082,Strong Wolf,82,30792,1,2,3,3
FA240000,COS_P_WOLF_WHITE_083,Strong Wolf,83,31774,1,2,3,3
FB240000,COS_P_WOLF_WHITE_084,Strong Wolf,84,32782,1,2,3,3
FC240000,COS_P_WOLF_WHITE_085,Strong Wolf,85,33817,1,2,3,3
FD240000,COS_P_WOLF_WHITE_086,Strong Wolf,86,34881,1,2,3,3
FE240000,COS_P_WOLF_WHITE_087,Strong Wolf,87,35974,1,2,3,3
FF240000,COS_P_WOLF_WHITE_088,Strong Wolf,88,37097,1,2,3,3
00250000,COS_P_WOLF_WHITE_089,Strong Wolf,89,38250,1,2,3,3
01250000,COS_P_WOLF_WHITE_090,Strong Wolf,90,39434,1,2,3,3
02250000,COS_P_WOLF_WHITE_091,Strong Wolf,91,40651,1,2,3,3
03250000,COS_P_WOLF_WHITE_092,Strong Wolf,92,41901,1,2,3,3
04250000,COS_P_WOLF_WHITE_093,Strong Wolf,93,43184,1,2,3,3
05250000,COS_P_WOLF_WHITE_094,Strong Wolf,94,44501,1,2,3,3
06250000,COS_P_WOLF_WHITE_095,Strong Wolf,95,45855,1,2,3,3
07250000,COS_P_WOLF_WHITE_096,Strong Wolf,96,47244,1,2,3,3
08250000,COS_P_WOLF_WHITE_097,Strong Wolf,97,48671,1,2,3,3
09250000,COS_P_WOLF_WHITE_098,Strong Wolf,98,50136,1,2,3,3
0A250000,COS_P_WOLF_WHITE_099,Strong Wolf,99,51640,1,2,3,3
0B250000,COS_P_WOLF_WHITE_100,Strong Wolf,100,53184,1,2,3,3
0C250000,COS_P_WOLF_WHITE_101,Strong Wolf,101,54770,1,2,3,3
0D250000,COS_P_WOLF_WHITE_102,Strong Wolf,102,56397,1,2,3,3
0E250000,COS_P_WOLF_WHITE_103,Strong Wolf,103,58068,1,2,3,3
0F250000,COS_P_WOLF_WHITE_104,Strong Wolf,104,59782,1,2,3,3
10250000,COS_P_WOLF_WHITE_105,Strong Wolf,105,61543,1,2,3,3
11250000,COS_P_WOLF_WHITE_106,Strong Wolf,106,63350,1,2,3,3
12250000,COS_P_WOLF_WHITE_107,Strong Wolf,107,65204,1,2,3,3
13250000,COS_P_WOLF_WHITE_108,Strong Wolf,108,67107,1,2,3,3
14250000,COS_P_WOLF_WHITE_109,Strong Wolf,109,69060,1,2,3,3
15250000,COS_P_WOLF_WHITE_110,Strong Wolf,110,71065,1,2,3,3
16250000,COS_P_WOLF_WHITE_111,Strong Wolf,111,73122,1,2,3,3
17250000,COS_P_WOLF_WHITE_112,Strong Wolf,112,75233,1,2,3,3
18250000,COS_P_WOLF_WHITE_113,Strong Wolf,113,77399,1,2,3,3
19250000,COS_P_WOLF_WHITE_114,Strong Wolf,114,79622,1,2,3,3
1A250000,COS_P_WOLF_WHITE_115,Strong Wolf,115,81903,1,2,3,3
1B250000,COS_P_WOLF_WHITE_116,Strong Wolf,116,84243,1,2,3,3
1C250000,COS_P_WOLF_WHITE_117,Strong Wolf,117,86644,1,2,3,3
1D250000,COS_P_WOLF_WHITE_118,Strong Wolf,118,89107,1,2,3,3
1E250000,COS_P_WOLF_WHITE_119,Strong Wolf,119,91634,1,2,3,3
1F250000,COS_P_WOLF_WHITE_120,Iron Wolf,120,94227,1,2,3,3
20250000,COS_P_WOLF_WHITE_121,Iron Wolf,121,96886,1,2,3,3
21250000,COS_P_WOLF_WHITE_122,Iron Wolf,122,99615,1,2,3,3
22250000,COS_P_WOLF_WHITE_123,Iron Wolf,123,102413,1,2,3,3
23250000,COS_P_WOLF_WHITE_124,Iron Wolf,124,105284,1,2,3,3
24250000,COS_P_WOLF_WHITE_125,Iron Wolf,125,108229,1,2,3,3
25250000,COS_P_WOLF_WHITE_126,Iron Wolf,126,111249,1,2,3,3
26250000,COS_P_WOLF_WHITE_127,Iron Wolf,127,114347,1,2,3,3
27250000,COS_P_WOLF_WHITE_128,Iron Wolf,128,117524,1,2,3,3
28250000,COS_P_WOLF_WHITE_129,Iron Wolf,129,120783,1,2,3,3
29250000,COS_P_WOLF_WHITE_130,Iron Wolf,130,124125,1,2,3,3
2A250000,COS_P_WOLF_WHITE_131,Iron Wolf,131,127552,1,2,3,3
2B250000,COS_P_WOLF_WHITE_132,Iron Wolf,132,131067,1,2,3,3
2C250000,COS_P_WOLF_WHITE_133,Iron Wolf,133,134672,1,2,3,3
2D250000,COS_P_WOLF_WHITE_134,Iron Wolf,134,138368,1,2,3,3
2E250000,COS_P_WOLF_WHITE_135,Iron Wolf,135,142158,1,2,3,3
2F250000,COS_P_WOLF_WHITE_136,Iron Wolf,136,146044,1,2,3,3
30250000,COS_P_WOLF_WHITE_137,Iron Wolf,137,150029,1,2,3,3
31250000,COS_P_WOLF_WHITE_138,Iron Wolf,138,154115,1,2,3,3
32250000,COS_P_WOLF_WHITE_139,Iron Wolf,139,158304,1,2,3,3
33250000,COS_P_WOLF_WHITE_140,Iron Wolf,140,162599,1,2,3,3
34250000,COS_GUILD_CH_SOLDIER1_001,Bicheon Mercenary ,1,1000,1,2,3,5
35250000,COS_GUILD_CH_SOLDIER1_002,Bicheon Mercenary ,2,1224,1,2,3,5
36250000,COS_GUILD_CH_SOLDIER1_003,Bicheon Mercenary ,3,1457,1,2,3,5
37250000,COS_GUILD_CH_SOLDIER1_004,Bicheon Mercenary ,4,1698,1,2,3,5
38250000,COS_GUILD_CH_SOLDIER1_005,Bicheon Mercenary ,5,1948,1,2,3,5
39250000,COS_GUILD_CH_SOLDIER1_006,Bicheon Mercenary ,6,2208,1,2,3,5
3A250000,COS_GUILD_CH_SOLDIER1_007,Bicheon Mercenary ,7,2478,1,2,3,5
3B250000,COS_GUILD_CH_SOLDIER1_008,Bicheon Mercenary ,8,2757,1,2,3,5
3C250000,COS_GUILD_CH_SOLDIER1_009,Bicheon Mercenary ,9,3046,1,2,3,5
3D250000,COS_GUILD_CH_SOLDIER1_010,Bicheon Mercenary ,10,3346,1,2,3,5
3E250000,COS_GUILD_CH_SOLDIER1_011,Bicheon Mercenary ,11,3657,1,2,3,5
3F250000,COS_GUILD_CH_SOLDIER1_012,Bicheon Mercenary ,12,3979,1,2,3,5
40250000,COS_GUILD_CH_SOLDIER1_013,Bicheon Mercenary ,13,4312,1,2,3,5
41250000,COS_GUILD_CH_SOLDIER1_014,Bicheon Mercenary ,14,4657,1,2,3,5
42250000,COS_GUILD_CH_SOLDIER1_015,Bicheon Mercenary ,15,5014,1,2,3,5
43250000,COS_GUILD_CH_SOLDIER1_016,Bicheon Mercenary ,16,5383,1,2,3,5
44250000,COS_GUILD_CH_SOLDIER1_017,Bicheon Mercenary ,17,5766,1,2,3,5
45250000,COS_GUILD_CH_SOLDIER1_018,Bicheon Mercenary ,18,6161,1,2,3,5
46250000,COS_GUILD_CH_SOLDIER1_019,Bicheon Mercenary ,19,6570,1,2,3,5
47250000,COS_GUILD_CH_SOLDIER1_020,Bicheon Mercenary ,20,6993,1,2,3,5
48250000,COS_GUILD_CH_SOLDIER1_021,Bicheon Mercenary ,21,7430,1,2,3,5
49250000,COS_GUILD_CH_SOLDIER1_022,Bicheon Mercenary ,22,7881,1,2,3,5
4A250000,COS_GUILD_CH_SOLDIER1_023,Bicheon Mercenary ,23,8348,1,2,3,5
4B250000,COS_GUILD_CH_SOLDIER1_024,Bicheon Mercenary ,24,8831,1,2,3,5
4C250000,COS_GUILD_CH_SOLDIER1_025,Bicheon Mercenary ,25,9329,1,2,3,5
4D250000,COS_GUILD_CH_SOLDIER1_026,Bicheon Mercenary ,26,9844,1,2,3,5
4E250000,COS_GUILD_CH_SOLDIER1_027,Bicheon Mercenary ,27,10375,1,2,3,5
4F250000,COS_GUILD_CH_SOLDIER1_028,Bicheon Mercenary ,28,10924,1,2,3,5
50250000,COS_GUILD_CH_SOLDIER1_029,Bicheon Mercenary ,29,11491,1,2,3,5
51250000,COS_GUILD_CH_SOLDIER1_030,Bicheon Mercenary ,30,12076,1,2,3,5
52250000,COS_GUILD_CH_SOLDIER1_031,Bicheon Mercenary ,31,12680,1,2,3,5
53250000,COS_GUILD_CH_SOLDIER1_032,Bicheon Mercenary ,32,13303,1,2,3,5
54250000,COS_GUILD_CH_SOLDIER1_033,Bicheon Mercenary ,33,13946,1,2,3,5
55250000,COS_GUILD_CH_SOLDIER1_034,Bicheon Mercenary ,34,14609,1,2,3,5
56250000,COS_GUILD_CH_SOLDIER1_035,Bicheon Mercenary ,35,15293,1,2,3,5
57250000,COS_GUILD_CH_SOLDIER1_036,Bicheon Mercenary ,36,15999,1,2,3,5
58250000,COS_GUILD_CH_SOLDIER1_037,Bicheon Mercenary ,37,16727,1,2,3,5
59250000,COS_GUILD_CH_SOLDIER1_038,Bicheon Mercenary ,38,17478,1,2,3,5
5A250000,COS_GUILD_CH_SOLDIER1_039,Bicheon Mercenary ,39,18252,1,2,3,5
5B250000,COS_GUILD_CH_SOLDIER1_040,Bicheon Mercenary ,40,19050,1,2,3,5
5C250000,COS_GUILD_CH_SOLDIER1_041,Bicheon Mercenary ,41,19872,1,2,3,5
5D250000,COS_GUILD_CH_SOLDIER1_042,Bicheon Mercenary ,42,20720,1,2,3,5
5E250000,COS_GUILD_CH_SOLDIER1_043,Bicheon Mercenary ,43,21594,1,2,3,5
5F250000,COS_GUILD_CH_SOLDIER1_044,Bicheon Mercenary ,44,22495,1,2,3,5
60250000,COS_GUILD_CH_SOLDIER1_045,Bicheon Mercenary ,45,23423,1,2,3,5
61250000,COS_GUILD_CH_SOLDIER1_046,Bicheon Mercenary ,46,24379,1,2,3,5
62250000,COS_GUILD_CH_SOLDIER1_047,Bicheon Mercenary ,47,25363,1,2,3,5
63250000,COS_GUILD_CH_SOLDIER1_048,Bicheon Mercenary ,48,26378,1,2,3,5
64250000,COS_GUILD_CH_SOLDIER1_049,Bicheon Mercenary ,49,27423,1,2,3,5
65250000,COS_GUILD_CH_SOLDIER1_050,Bicheon Mercenary ,50,28499,1,2,3,5
66250000,COS_GUILD_CH_SOLDIER1_051,Bicheon Mercenary ,51,29607,1,2,3,5
67250000,COS_GUILD_CH_SOLDIER1_052,Bicheon Mercenary ,52,30749,1,2,3,5
68250000,COS_GUILD_CH_SOLDIER1_053,Bicheon Mercenary ,53,31924,1,2,3,5
69250000,COS_GUILD_CH_SOLDIER1_054,Bicheon Mercenary ,54,33133,1,2,3,5
6A250000,COS_GUILD_CH_SOLDIER1_055,Bicheon Mercenary ,55,34379,1,2,3,5
6B250000,COS_GUILD_CH_SOLDIER1_056,Bicheon Mercenary ,56,35661,1,2,3,5
6C250000,COS_GUILD_CH_SOLDIER1_057,Bicheon Mercenary ,57,36980,1,2,3,5
6D250000,COS_GUILD_CH_SOLDIER1_058,Bicheon Mercenary ,58,38338,1,2,3,5
6E250000,COS_GUILD_CH_SOLDIER1_059,Bicheon Mercenary ,59,39736,1,2,3,5
6F250000,COS_GUILD_CH_SOLDIER1_060,Bicheon Mercenary ,60,41174,1,2,3,5
70250000,COS_GUILD_CH_SOLDIER1_061,Bicheon Mercenary ,61,42653,1,2,3,5
71250000,COS_GUILD_CH_SOLDIER1_062,Bicheon Mercenary ,62,44176,1,2,3,5
72250000,COS_GUILD_CH_SOLDIER1_063,Bicheon Mercenary ,63,45742,1,2,3,5
73250000,COS_GUILD_CH_SOLDIER1_064,Bicheon Mercenary ,64,47353,1,2,3,5
74250000,COS_GUILD_CH_SOLDIER1_065,Bicheon Mercenary ,65,49011,1,2,3,5
75250000,COS_GUILD_CH_SOLDIER1_066,Bicheon Mercenary ,66,50715,1,2,3,5
76250000,COS_GUILD_CH_SOLDIER1_067,Bicheon Mercenary ,67,52469,1,2,3,5
77250000,COS_GUILD_CH_SOLDIER1_068,Bicheon Mercenary ,68,54272,1,2,3,5
78250000,COS_GUILD_CH_SOLDIER1_069,Bicheon Mercenary ,69,56126,1,2,3,5
79250000,COS_GUILD_CH_SOLDIER1_070,Bicheon Mercenary ,70,58033,1,2,3,5
7A250000,COS_GUILD_CH_SOLDIER1_071,Bicheon Mercenary ,71,59993,1,2,3,5
7B250000,COS_GUILD_CH_SOLDIER1_072,Bicheon Mercenary ,72,62009,1,2,3,5
7C250000,COS_GUILD_CH_SOLDIER1_073,Bicheon Mercenary ,73,64082,1,2,3,5
7D250000,COS_GUILD_CH_SOLDIER1_074,Bicheon Mercenary ,74,66212,1,2,3,5
7E250000,COS_GUILD_CH_SOLDIER1_075,Bicheon Mercenary ,75,68402,1,2,3,5
7F250000,COS_GUILD_CH_SOLDIER1_076,Bicheon Mercenary ,76,70653,1,2,3,5
80250000,COS_GUILD_CH_SOLDIER1_077,Bicheon Mercenary ,77,72967,1,2,3,5
81250000,COS_GUILD_CH_SOLDIER1_078,Bicheon Mercenary ,78,75345,1,2,3,5
82250000,COS_GUILD_CH_SOLDIER1_079,Bicheon Mercenary ,79,77790,1,2,3,5
83250000,COS_GUILD_CH_SOLDIER1_080,Bicheon Mercenary ,80,80301,1,2,3,5
84250000,COS_GUILD_CH_SOLDIER1_081,Bicheon Mercenary ,81,82882,1,2,3,5
85250000,COS_GUILD_CH_SOLDIER1_082,Bicheon Mercenary ,82,85535,1,2,3,5
86250000,COS_GUILD_CH_SOLDIER1_083,Bicheon Mercenary ,83,88260,1,2,3,5
87250000,COS_GUILD_CH_SOLDIER1_084,Bicheon Mercenary ,84,91060,1,2,3,5
88250000,COS_GUILD_CH_SOLDIER1_085,Bicheon Mercenary ,85,93937,1,2,3,5
89250000,COS_GUILD_CH_SOLDIER1_086,Bicheon Mercenary ,86,96892,1,2,3,5
8A250000,COS_GUILD_CH_SOLDIER1_087,Bicheon Mercenary ,87,99928,1,2,3,5
8B250000,COS_GUILD_CH_SOLDIER1_088,Bicheon Mercenary ,88,103046,1,2,3,5
8C250000,COS_GUILD_CH_SOLDIER1_089,Bicheon Mercenary ,89,106250,1,2,3,5
8D250000,COS_GUILD_CH_SOLDIER1_090,Bicheon Mercenary ,90,109540,1,2,3,5
8E250000,COS_GUILD_CH_SOLDIER1_091,Bicheon Mercenary ,91,112920,1,2,3,5
8F250000,COS_GUILD_CH_SOLDIER1_092,Bicheon Mercenary ,92,116390,1,2,3,5
90250000,COS_GUILD_CH_SOLDIER1_093,Bicheon Mercenary ,93,119955,1,2,3,5
91250000,COS_GUILD_CH_SOLDIER1_094,Bicheon Mercenary ,94,123615,1,2,3,5
92250000,COS_GUILD_CH_SOLDIER1_095,Bicheon Mercenary ,95,127374,1,2,3,5
93250000,COS_GUILD_CH_SOLDIER1_096,Bicheon Mercenary ,96,131234,1,2,3,5
94250000,COS_GUILD_CH_SOLDIER1_097,Bicheon Mercenary ,97,135197,1,2,3,5
95250000,COS_GUILD_CH_SOLDIER1_098,Bicheon Mercenary ,98,139267,1,2,3,5
96250000,COS_GUILD_CH_SOLDIER1_099,Bicheon Mercenary ,99,143445,1,2,3,5
97250000,COS_GUILD_CH_SOLDIER1_100,Bicheon Mercenary ,100,147734,1,2,3,5
98250000,COS_GUILD_CH_SOLDIER1_101,Bicheon Mercenary ,101,152138,1,2,3,5
99250000,COS_GUILD_CH_SOLDIER1_102,Bicheon Mercenary ,102,156658,1,2,3,5
9A250000,COS_GUILD_CH_SOLDIER1_103,Bicheon Mercenary ,103,161299,1,2,3,5
9B250000,COS_GUILD_CH_SOLDIER1_104,Bicheon Mercenary ,104,166062,1,2,3,5
9C250000,COS_GUILD_CH_SOLDIER1_105,Bicheon Mercenary ,105,170952,1,2,3,5
9D250000,COS_GUILD_CH_SOLDIER1_106,Bicheon Mercenary ,106,175971,1,2,3,5
9E250000,COS_GUILD_CH_SOLDIER1_107,Bicheon Mercenary ,107,181122,1,2,3,5
9F250000,COS_GUILD_CH_SOLDIER1_108,Bicheon Mercenary ,108,186409,1,2,3,5
A0250000,COS_GUILD_CH_SOLDIER1_109,Bicheon Mercenary ,109,191835,1,2,3,5
A1250000,COS_GUILD_CH_SOLDIER1_110,Bicheon Mercenary ,110,197403,1,2,3,5
A2250000,COS_GUILD_CH_SOLDIER1_111,Bicheon Mercenary ,111,203117,1,2,3,5
A3250000,COS_GUILD_CH_SOLDIER1_112,Bicheon Mercenary ,112,208981,1,2,3,5
A4250000,COS_GUILD_CH_SOLDIER1_113,Bicheon Mercenary ,113,214998,1,2,3,5
A5250000,COS_GUILD_CH_SOLDIER1_114,Bicheon Mercenary ,114,221173,1,2,3,5
A6250000,COS_GUILD_CH_SOLDIER1_115,Bicheon Mercenary ,115,227508,1,2,3,5
A7250000,COS_GUILD_CH_SOLDIER1_116,Bicheon Mercenary ,116,234008,1,2,3,5
A8250000,COS_GUILD_CH_SOLDIER1_117,Bicheon Mercenary ,117,240677,1,2,3,5
A9250000,COS_GUILD_CH_SOLDIER1_118,Bicheon Mercenary ,118,247520,1,2,3,5
AA250000,COS_GUILD_CH_SOLDIER1_119,Bicheon Mercenary ,119,254540,1,2,3,5
AB250000,COS_GUILD_CH_SOLDIER1_120,Bicheon Mercenary ,120,261741,1,2,3,5
AC250000,COS_GUILD_CH_SOLDIER1_121,Bicheon Mercenary ,121,269129,1,2,3,5
AD250000,COS_GUILD_CH_SOLDIER1_122,Bicheon Mercenary ,122,276708,1,2,3,5
AE250000,COS_GUILD_CH_SOLDIER1_123,Bicheon Mercenary ,123,284482,1,2,3,5
AF250000,COS_GUILD_CH_SOLDIER1_124,Bicheon Mercenary ,124,292456,1,2,3,5
B0250000,COS_GUILD_CH_SOLDIER1_125,Bicheon Mercenary ,125,300636,1,2,3,5
B1250000,COS_GUILD_CH_SOLDIER1_126,Bicheon Mercenary ,126,309026,1,2,3,5
B2250000,COS_GUILD_CH_SOLDIER1_127,Bicheon Mercenary ,127,317631,1,2,3,5
B3250000,COS_GUILD_CH_SOLDIER1_128,Bicheon Mercenary ,128,326457,1,2,3,5
B4250000,COS_GUILD_CH_SOLDIER1_129,Bicheon Mercenary ,129,335509,1,2,3,5
B5250000,COS_GUILD_CH_SOLDIER1_130,Bicheon Mercenary ,130,344792,1,2,3,5
B6250000,COS_GUILD_CH_SOLDIER1_131,Bicheon Mercenary ,131,354312,1,2,3,5
B7250000,COS_GUILD_CH_SOLDIER1_132,Bicheon Mercenary ,132,364075,1,2,3,5
B8250000,COS_GUILD_CH_SOLDIER1_133,Bicheon Mercenary ,133,374088,1,2,3,5
B9250000,COS_GUILD_CH_SOLDIER1_134,Bicheon Mercenary ,134,384354,1,2,3,5
BA250000,COS_GUILD_CH_SOLDIER1_135,Bicheon Mercenary ,135,394882,1,2,3,5
BB250000,COS_GUILD_CH_SOLDIER1_136,Bicheon Mercenary ,136,405678,1,2,3,5
BC250000,COS_GUILD_CH_SOLDIER1_137,Bicheon Mercenary ,137,416747,1,2,3,5
BD250000,COS_GUILD_CH_SOLDIER1_138,Bicheon Mercenary ,138,428097,1,2,3,5
BE250000,COS_GUILD_CH_SOLDIER1_139,Bicheon Mercenary ,139,439734,1,2,3,5
BF250000,COS_GUILD_CH_SOLDIER1_140,Bicheon Mercenary ,140,451665,1,2,3,5
C0250000,COS_GUILD_CH_SOLDIER2_001,Heuksal Mercenary,1,1000,1,2,3,5
C1250000,COS_GUILD_CH_SOLDIER2_002,Heuksal Mercenary,2,1224,1,2,3,5
C2250000,COS_GUILD_CH_SOLDIER2_003,Heuksal Mercenary,3,1457,1,2,3,5
C3250000,COS_GUILD_CH_SOLDIER2_004,Heuksal Mercenary,4,1698,1,2,3,5
C4250000,COS_GUILD_CH_SOLDIER2_005,Heuksal Mercenary,5,1948,1,2,3,5
C5250000,COS_GUILD_CH_SOLDIER2_006,Heuksal Mercenary,6,2208,1,2,3,5
C6250000,COS_GUILD_CH_SOLDIER2_007,Heuksal Mercenary,7,2478,1,2,3,5
C7250000,COS_GUILD_CH_SOLDIER2_008,Heuksal Mercenary,8,2757,1,2,3,5
C8250000,COS_GUILD_CH_SOLDIER2_009,Heuksal Mercenary,9,3046,1,2,3,5
C9250000,COS_GUILD_CH_SOLDIER2_010,Heuksal Mercenary,10,3346,1,2,3,5
CA250000,COS_GUILD_CH_SOLDIER2_011,Heuksal Mercenary,11,3657,1,2,3,5
CB250000,COS_GUILD_CH_SOLDIER2_012,Heuksal Mercenary,12,3979,1,2,3,5
CC250000,COS_GUILD_CH_SOLDIER2_013,Heuksal Mercenary,13,4312,1,2,3,5
CD250000,COS_GUILD_CH_SOLDIER2_014,Heuksal Mercenary,14,4657,1,2,3,5
CE250000,COS_GUILD_CH_SOLDIER2_015,Heuksal Mercenary,15,5014,1,2,3,5
CF250000,COS_GUILD_CH_SOLDIER2_016,Heuksal Mercenary,16,5383,1,2,3,5
D0250000,COS_GUILD_CH_SOLDIER2_017,Heuksal Mercenary,17,5766,1,2,3,5
D1250000,COS_GUILD_CH_SOLDIER2_018,Heuksal Mercenary,18,6161,1,2,3,5
D2250000,COS_GUILD_CH_SOLDIER2_019,Heuksal Mercenary,19,6570,1,2,3,5
D3250000,COS_GUILD_CH_SOLDIER2_020,Heuksal Mercenary,20,6993,1,2,3,5
D4250000,COS_GUILD_CH_SOLDIER2_021,Heuksal Mercenary,21,7430,1,2,3,5
D5250000,COS_GUILD_CH_SOLDIER2_022,Heuksal Mercenary,22,7881,1,2,3,5
D6250000,COS_GUILD_CH_SOLDIER2_023,Heuksal Mercenary,23,8348,1,2,3,5
D7250000,COS_GUILD_CH_SOLDIER2_024,Heuksal Mercenary,24,8831,1,2,3,5
D8250000,COS_GUILD_CH_SOLDIER2_025,Heuksal Mercenary,25,9329,1,2,3,5
D9250000,COS_GUILD_CH_SOLDIER2_026,Heuksal Mercenary,26,9844,1,2,3,5
DA250000,COS_GUILD_CH_SOLDIER2_027,Heuksal Mercenary,27,10375,1,2,3,5
DB250000,COS_GUILD_CH_SOLDIER2_028,Heuksal Mercenary,28,10924,1,2,3,5
DC250000,COS_GUILD_CH_SOLDIER2_029,Heuksal Mercenary,29,11491,1,2,3,5
DD250000,COS_GUILD_CH_SOLDIER2_030,Heuksal Mercenary,30,12076,1,2,3,5
DE250000,COS_GUILD_CH_SOLDIER2_031,Heuksal Mercenary,31,12680,1,2,3,5
DF250000,COS_GUILD_CH_SOLDIER2_032,Heuksal Mercenary,32,13303,1,2,3,5
E0250000,COS_GUILD_CH_SOLDIER2_033,Heuksal Mercenary,33,13946,1,2,3,5
E1250000,COS_GUILD_CH_SOLDIER2_034,Heuksal Mercenary,34,14609,1,2,3,5
E2250000,COS_GUILD_CH_SOLDIER2_035,Heuksal Mercenary,35,15293,1,2,3,5
E3250000,COS_GUILD_CH_SOLDIER2_036,Heuksal Mercenary,36,15999,1,2,3,5
E4250000,COS_GUILD_CH_SOLDIER2_037,Heuksal Mercenary,37,16727,1,2,3,5
E5250000,COS_GUILD_CH_SOLDIER2_038,Heuksal Mercenary,38,17478,1,2,3,5
E6250000,COS_GUILD_CH_SOLDIER2_039,Heuksal Mercenary,39,18252,1,2,3,5
E7250000,COS_GUILD_CH_SOLDIER2_040,Heuksal Mercenary,40,19050,1,2,3,5
E8250000,COS_GUILD_CH_SOLDIER2_041,Heuksal Mercenary,41,19872,1,2,3,5
E9250000,COS_GUILD_CH_SOLDIER2_042,Heuksal Mercenary,42,20720,1,2,3,5
EA250000,COS_GUILD_CH_SOLDIER2_043,Heuksal Mercenary,43,21594,1,2,3,5
EB250000,COS_GUILD_CH_SOLDIER2_044,Heuksal Mercenary,44,22495,1,2,3,5
EC250000,COS_GUILD_CH_SOLDIER2_045,Heuksal Mercenary,45,23423,1,2,3,5
ED250000,COS_GUILD_CH_SOLDIER2_046,Heuksal Mercenary,46,24379,1,2,3,5
EE250000,COS_GUILD_CH_SOLDIER2_047,Heuksal Mercenary,47,25363,1,2,3,5
EF250000,COS_GUILD_CH_SOLDIER2_048,Heuksal Mercenary,48,26378,1,2,3,5
F0250000,COS_GUILD_CH_SOLDIER2_049,Heuksal Mercenary,49,27423,1,2,3,5
F1250000,COS_GUILD_CH_SOLDIER2_050,Heuksal Mercenary,50,28499,1,2,3,5
F2250000,COS_GUILD_CH_SOLDIER2_051,Heuksal Mercenary,51,29607,1,2,3,5
F3250000,COS_GUILD_CH_SOLDIER2_052,Heuksal Mercenary,52,30749,1,2,3,5
F4250000,COS_GUILD_CH_SOLDIER2_053,Heuksal Mercenary,53,31924,1,2,3,5
F5250000,COS_GUILD_CH_SOLDIER2_054,Heuksal Mercenary,54,33133,1,2,3,5
F6250000,COS_GUILD_CH_SOLDIER2_055,Heuksal Mercenary,55,34379,1,2,3,5
F7250000,COS_GUILD_CH_SOLDIER2_056,Heuksal Mercenary,56,35661,1,2,3,5
F8250000,COS_GUILD_CH_SOLDIER2_057,Heuksal Mercenary,57,36980,1,2,3,5
F9250000,COS_GUILD_CH_SOLDIER2_058,Heuksal Mercenary,58,38338,1,2,3,5
FA250000,COS_GUILD_CH_SOLDIER2_059,Heuksal Mercenary,59,39736,1,2,3,5
FB250000,COS_GUILD_CH_SOLDIER2_060,Heuksal Mercenary,60,41174,1,2,3,5
FC250000,COS_GUILD_CH_SOLDIER2_061,Heuksal Mercenary,61,42653,1,2,3,5
FD250000,COS_GUILD_CH_SOLDIER2_062,Heuksal Mercenary,62,44176,1,2,3,5
FE250000,COS_GUILD_CH_SOLDIER2_063,Heuksal Mercenary,63,45742,1,2,3,5
FF250000,COS_GUILD_CH_SOLDIER2_064,Heuksal Mercenary,64,47353,1,2,3,5
00260000,COS_GUILD_CH_SOLDIER2_065,Heuksal Mercenary,65,49011,1,2,3,5
01260000,COS_GUILD_CH_SOLDIER2_066,Heuksal Mercenary,66,50715,1,2,3,5
02260000,COS_GUILD_CH_SOLDIER2_067,Heuksal Mercenary,67,52469,1,2,3,5
03260000,COS_GUILD_CH_SOLDIER2_068,Heuksal Mercenary,68,54272,1,2,3,5
04260000,COS_GUILD_CH_SOLDIER2_069,Heuksal Mercenary,69,56126,1,2,3,5
05260000,COS_GUILD_CH_SOLDIER2_070,Heuksal Mercenary,70,58033,1,2,3,5
06260000,COS_GUILD_CH_SOLDIER2_071,Heuksal Mercenary,71,59993,1,2,3,5
07260000,COS_GUILD_CH_SOLDIER2_072,Heuksal Mercenary,72,62009,1,2,3,5
08260000,COS_GUILD_CH_SOLDIER2_073,Heuksal Mercenary,73,64082,1,2,3,5
09260000,COS_GUILD_CH_SOLDIER2_074,Heuksal Mercenary,74,66212,1,2,3,5
0A260000,COS_GUILD_CH_SOLDIER2_075,Heuksal Mercenary,75,68402,1,2,3,5
0B260000,COS_GUILD_CH_SOLDIER2_076,Heuksal Mercenary,76,70653,1,2,3,5
