//ID,Type,Name,Level,Stack,Durability,TypeID1,TypeID2,TypeID3,TypeID4
AD150000,ITEM_CH_W_CLOTHES_08_CA_C_RARE,Devildom Hood [RARE],67,1,71,3,1,1,1
AE150000,ITEM_CH_W_CLOTHES_09_CA_A_RARE,Shaman Hood [RARE],79,1,72,3,1,1,1
AF150000,ITEM_CH_W_CLOTHES_09_CA_B_RARE,Shaman Hood [RARE],79,1,74,3,1,1,1
B0150000,ITEM_CH_W_CLOTHES_09_CA_C_RARE,Shaman Hood [RARE],79,1,75,3,1,1,1
B1150000,ITEM_CH_W_CLOTHES_10_CA_A_RARE,Taesang Hood [RARE],91,1,76,3,1,1,1
B2150000,ITEM_CH_W_CLOTHES_10_CA_B_RARE,Taesang Hood [RARE],91,1,78,3,1,1,1
B3150000,ITEM_CH_W_CLOTHES_10_CA_C_RARE,Taesang Hood [RARE],91,1,80,3,1,1,1
B7150000,ITEM_CH_W_CLOTHES_12_CA_A_RARE,Draco Hood [RARE],111,1,84,3,1,1,1
B8150000,ITEM_CH_W_CLOTHES_12_CA_B_RARE,Draco Hood [RARE],111,1,86,3,1,1,1
B9150000,ITEM_CH_W_CLOTHES_12_CA_C_RARE,Draco Hood [RARE],111,1,88,3,1,1,1
BA150000,ITEM_CH_W_CLOTHES_01_SA_A_RARE,Cotton Talisman [RARE],1,1,41,3,1,1,2
BB150000,ITEM_CH_W_CLOTHES_01_SA_B_RARE,Cotton Talisman [RARE],1,1,43,3,1,1,2
BC150000,ITEM_CH_W_CLOTHES_01_SA_C_RARE,Cotton Talisman [RARE],1,1,45,3,1,1,2
BD150000,ITEM_CH_W_CLOTHES_02_SA_A_RARE,Linen Talisman [RARE],9,1,44,3,1,1,2
BE150000,ITEM_CH_W_CLOTHES_02_SA_B_RARE,Linen Talisman [RARE],9,1,46,3,1,1,2
BF150000,ITEM_CH_W_CLOTHES_02_SA_C_RARE,Linen Talisman [RARE],9,1,48,3,1,1,2
C0150000,ITEM_CH_W_CLOTHES_03_SA_A_RARE,Silk Talisman [RARE],17,1,47,3,1,1,2
C1150000,ITEM_CH_W_CLOTHES_03_SA_B_RARE,Silk Talisman [RARE],17,1,49,3,1,1,2
C2150000,ITEM_CH_W_CLOTHES_03_SA_C_RARE,Silk Talisman [RARE],17,1,51,3,1,1,2
C3150000,ITEM_CH_W_CLOTHES_04_SA_A_RARE,Holyword Talisman [RARE],25,1,51,3,1,1,2
C4150000,ITEM_CH_W_CLOTHES_04_SA_B_RARE,Holyword Talisman [RARE],25,1,53,3,1,1,2
C5150000,ITEM_CH_W_CLOTHES_04_SA_C_RARE,Holyword Talisman [RARE],25,1,54,3,1,1,2
C6150000,ITEM_CH_W_CLOTHES_05_SA_A_RARE,Sasan silk Talisman [RARE],33,1,54,3,1,1,2
C7150000,ITEM_CH_W_CLOTHES_05_SA_B_RARE,Sasan silk Talisman [RARE],33,1,56,3,1,1,2
C8150000,ITEM_CH_W_CLOTHES_05_SA_C_RARE,Sasan silk Talisman [RARE],33,1,58,3,1,1,2
C9150000,ITEM_CH_W_CLOTHES_06_SA_A_RARE,Soharin Talisman [RARE],43,1,58,3,1,1,2
CA150000,ITEM_CH_W_CLOTHES_06_SA_B_RARE,Soharin Talisman [RARE],43,1,60,3,1,1,2
CB150000,ITEM_CH_W_CLOTHES_06_SA_C_RARE,Soharin Talisman [RARE],43,1,61,3,1,1,2
CC150000,ITEM_CH_W_CLOTHES_07_SA_A_RARE,Taesarin Talisman [RARE],53,1,61,3,1,1,2
CD150000,ITEM_CH_W_CLOTHES_07_SA_B_RARE,Taesarin Talisman [RARE],53,1,63,3,1,1,2
CE150000,ITEM_CH_W_CLOTHES_07_SA_C_RARE,Taesarin Talisman [RARE],53,1,65,3,1,1,2
CF150000,ITEM_CH_W_CLOTHES_08_SA_A_RARE,Devildom Talisman [RARE],65,1,66,3,1,1,2
D0150000,ITEM_CH_W_CLOTHES_08_SA_B_RARE,Devildom Talisman [RARE],65,1,68,3,1,1,2
D1150000,ITEM_CH_W_CLOTHES_08_SA_C_RARE,Devildom Talisman [RARE],65,1,70,3,1,1,2
D2150000,ITEM_CH_W_CLOTHES_09_SA_A_RARE,Shaman Talisman [RARE],77,1,71,3,1,1,2
D3150000,ITEM_CH_W_CLOTHES_09_SA_B_RARE,Shaman Talisman [RARE],77,1,73,3,1,1,2
D4150000,ITEM_CH_W_CLOTHES_09_SA_C_RARE,Shaman Talisman [RARE],77,1,75,3,1,1,2
D5150000,ITEM_CH_W_CLOTHES_10_SA_A_RARE,Taesang Talisman [RARE],90,1,76,3,1,1,2
D6150000,ITEM_CH_W_CLOTHES_10_SA_B_RARE,Taesang Talisman [RARE],90,1,78,3,1,1,2
D7150000,ITEM_CH_W_CLOTHES_10_SA_C_RARE,Taesang Talisman [RARE],90,1,80,3,1,1,2
D8150000,ITEM_CH_W_CLOTHES_11_SA_A_RARE,Drako Sky God Talisman [RARE],101,1,80,3,1,1,2
DB150000,ITEM_CH_W_CLOTHES_12_SA_A_RARE,Draco Talisman [RARE],111,1,82,3,1,1,2
DC150000,ITEM_CH_W_CLOTHES_12_SA_B_RARE,Draco Talisman [RARE],111,1,84,3,1,1,2
DD150000,ITEM_CH_W_CLOTHES_12_SA_C_RARE,Draco Talisman [RARE],111,1,86,3,1,1,2
DE150000,ITEM_CH_W_CLOTHES_01_BA_A_RARE,Cotton Suit [RARE],1,1,41,3,1,1,3
DF150000,ITEM_CH_W_CLOTHES_01_BA_B_RARE,Cotton Suit [RARE],1,1,43,3,1,1,3
E0150000,ITEM_CH_W_CLOTHES_01_BA_C_RARE,Cotton Suit [RARE],1,1,45,3,1,1,3
E1150000,ITEM_CH_W_CLOTHES_02_BA_A_RARE,Linen Suit [RARE],13,1,46,3,1,1,3
E2150000,ITEM_CH_W_CLOTHES_02_BA_B_RARE,Linen Suit [RARE],13,1,48,3,1,1,3
E3150000,ITEM_CH_W_CLOTHES_02_BA_C_RARE,Linen Suit [RARE],13,1,50,3,1,1,3
E4150000,ITEM_CH_W_CLOTHES_03_BA_A_RARE,Silk Suit [RARE],21,1,49,3,1,1,3
E5150000,ITEM_CH_W_CLOTHES_03_BA_B_RARE,Silk Suit [RARE],21,1,51,3,1,1,3
E6150000,ITEM_CH_W_CLOTHES_03_BA_C_RARE,Silk Suit [RARE],21,1,53,3,1,1,3
E7150000,ITEM_CH_W_CLOTHES_04_BA_A_RARE,Holyword Suit [RARE],29,1,52,3,1,1,3
E8150000,ITEM_CH_W_CLOTHES_04_BA_B_RARE,Holyword Suit [RARE],29,1,54,3,1,1,3
E9150000,ITEM_CH_W_CLOTHES_04_BA_C_RARE,Holyword Suit [RARE],29,1,56,3,1,1,3
EA150000,ITEM_CH_W_CLOTHES_05_BA_A_RARE,Sasan silk Suit [RARE],37,1,55,3,1,1,3
EB150000,ITEM_CH_W_CLOTHES_05_BA_B_RARE,Sasan silk Suit [RARE],37,1,57,3,1,1,3
EC150000,ITEM_CH_W_CLOTHES_05_BA_C_RARE,Sasan silk Suit [RARE],37,1,59,3,1,1,3
ED150000,ITEM_CH_W_CLOTHES_06_BA_A_RARE,Soharin Suit [RARE],47,1,59,3,1,1,3
EE150000,ITEM_CH_W_CLOTHES_06_BA_B_RARE,Soharin Suit [RARE],47,1,61,3,1,1,3
EF150000,ITEM_CH_W_CLOTHES_06_BA_C_RARE,Soharin Suit [RARE],47,1,63,3,1,1,3
F0150000,ITEM_CH_W_CLOTHES_07_BA_A_RARE,Taesarin Suit [RARE],57,1,63,3,1,1,3
F1150000,ITEM_CH_W_CLOTHES_07_BA_B_RARE,Taesarin Suit [RARE],57,1,65,3,1,1,3
F2150000,ITEM_CH_W_CLOTHES_07_BA_C_RARE,Taesarin Suit [RARE],57,1,67,3,1,1,3
F3150000,ITEM_CH_W_CLOTHES_08_BA_A_RARE,Devildom Suit [RARE],69,1,68,3,1,1,3
F4150000,ITEM_CH_W_CLOTHES_08_BA_B_RARE,Devildom Suit [RARE],69,1,70,3,1,1,3
F5150000,ITEM_CH_W_CLOTHES_08_BA_C_RARE,Devildom Suit [RARE],69,1,72,3,1,1,3
F6150000,ITEM_CH_W_CLOTHES_09_BA_A_RARE,Shaman Suit [RARE],81,1,72,3,1,1,3
F7150000,ITEM_CH_W_CLOTHES_09_BA_B_RARE,Shaman Suit [RARE],81,1,74,3,1,1,3
F8150000,ITEM_CH_W_CLOTHES_09_BA_C_RARE,Shaman Suit [RARE],81,1,76,3,1,1,3
F9150000,ITEM_CH_W_CLOTHES_10_BA_A_RARE,Taesang Suit [RARE],92,1,77,3,1,1,3
FA150000,ITEM_CH_W_CLOTHES_10_BA_B_RARE,Taesang Suit [RARE],92,1,79,3,1,1,3
FB150000,ITEM_CH_W_CLOTHES_10_BA_C_RARE,Taesang Suit [RARE],92,1,81,3,1,1,3
FC150000,ITEM_CH_W_CLOTHES_11_BA_A_RARE,Drako Sky God Suit [RARE],101,1,81,3,1,1,3
FF150000,ITEM_CH_W_CLOTHES_12_BA_A_RARE,Draco Suit [RARE],111,1,83,3,1,1,3
00160000,ITEM_CH_W_CLOTHES_12_BA_B_RARE,Draco Suit [RARE],111,1,85,3,1,1,3
01160000,ITEM_CH_W_CLOTHES_12_BA_C_RARE,Draco Suit [RARE],111,1,86,3,1,1,3
02160000,ITEM_CH_W_CLOTHES_01_LA_A_RARE,Cotton Trousers [RARE],1,1,41,3,1,1,4
03160000,ITEM_CH_W_CLOTHES_01_LA_B_RARE,Cotton Trousers [RARE],1,1,43,3,1,1,4
04160000,ITEM_CH_W_CLOTHES_01_LA_C_RARE,Cotton Trousers [RARE],1,1,45,3,1,1,4
05160000,ITEM_CH_W_CLOTHES_02_LA_A_RARE,Linen Trousers [RARE],12,1,46,3,1,1,4
06160000,ITEM_CH_W_CLOTHES_02_LA_B_RARE,Linen Trousers [RARE],12,1,47,3,1,1,4
07160000,ITEM_CH_W_CLOTHES_02_LA_C_RARE,Linen Trousers [RARE],12,1,49,3,1,1,4
08160000,ITEM_CH_W_CLOTHES_03_LA_A_RARE,Silk Trousers [RARE],20,1,49,3,1,1,4
09160000,ITEM_CH_W_CLOTHES_03_LA_B_RARE,Silk Trousers [RARE],20,1,51,3,1,1,4
0A160000,ITEM_CH_W_CLOTHES_03_LA_C_RARE,Silk Trousers [RARE],20,1,53,3,1,1,4
0B160000,ITEM_CH_W_CLOTHES_04_LA_A_RARE,Holyword Trousers [RARE],28,1,52,3,1,1,4
0C160000,ITEM_CH_W_CLOTHES_04_LA_B_RARE,Holyword Trousers [RARE],28,1,54,3,1,1,4
0D160000,ITEM_CH_W_CLOTHES_04_LA_C_RARE,Holyword Trousers [RARE],28,1,56,3,1,1,4
0E160000,ITEM_CH_W_CLOTHES_05_LA_A_RARE,Sasan silk Trousers [RARE],36,1,55,3,1,1,4
0F160000,ITEM_CH_W_CLOTHES_05_LA_B_RARE,Sasan silk Trousers [RARE],36,1,57,3,1,1,4
10160000,ITEM_CH_W_CLOTHES_05_LA_C_RARE,Sasan silk Trousers [RARE],36,1,59,3,1,1,4
11160000,ITEM_CH_W_CLOTHES_06_LA_A_RARE,Soharin Trousers [RARE],46,1,59,3,1,1,4
12160000,ITEM_CH_W_CLOTHES_06_LA_B_RARE,Soharin Trousers [RARE],46,1,61,3,1,1,4
13160000,ITEM_CH_W_CLOTHES_06_LA_C_RARE,Soharin Trousers [RARE],46,1,63,3,1,1,4
14160000,ITEM_CH_W_CLOTHES_07_LA_A_RARE,Taesarin Trousers [RARE],56,1,63,3,1,1,4
15160000,ITEM_CH_W_CLOTHES_07_LA_B_RARE,Taesarin Trousers [RARE],56,1,65,3,1,1,4
16160000,ITEM_CH_W_CLOTHES_07_LA_C_RARE,Taesarin Trousers [RARE],56,1,67,3,1,1,4
17160000,ITEM_CH_W_CLOTHES_08_LA_A_RARE,Devildom Trousers [RARE],68,1,67,3,1,1,4
18160000,ITEM_CH_W_CLOTHES_08_LA_B_RARE,Devildom Trousers [RARE],68,1,69,3,1,1,4
19160000,ITEM_CH_W_CLOTHES_08_LA_C_RARE,Devildom Trousers [RARE],68,1,71,3,1,1,4
1A160000,ITEM_CH_W_CLOTHES_09_LA_A_RARE,Shaman Trousers [RARE],80,1,72,3,1,1,4
1B160000,ITEM_CH_W_CLOTHES_09_LA_B_RARE,Shaman Trousers [RARE],80,1,74,3,1,1,4
1C160000,ITEM_CH_W_CLOTHES_09_LA_C_RARE,Shaman Trousers [RARE],80,1,76,3,1,1,4
1D160000,ITEM_CH_W_CLOTHES_10_LA_A_RARE,Taesang Trousers [RARE],92,1,77,3,1,1,4
1E160000,ITEM_CH_W_CLOTHES_10_LA_B_RARE,Taesang Trousers [RARE],92,1,79,3,1,1,4
1F160000,ITEM_CH_W_CLOTHES_10_LA_C_RARE,Taesang Trousers [RARE],92,1,81,3,1,1,4
20160000,ITEM_CH_W_CLOTHES_11_LA_A_RARE,Drako Sky God Trousers [RARE],101,1,81,3,1,1,4
23160000,ITEM_CH_W_CLOTHES_12_LA_A_RARE,Draco Trousers [RARE],111,1,83,3,1,1,4
24160000,ITEM_CH_W_CLOTHES_12_LA_B_RARE,Draco Trousers [RARE],111,1,85,3,1,1,4
25160000,ITEM_CH_W_CLOTHES_12_LA_C_RARE,Draco Trousers [RARE],111,1,86,3,1,1,4
26160000,ITEM_CH_W_CLOTHES_01_AA_A_RARE,Cotton Wristlet [RARE],1,1,41,3,1,1,5
27160000,ITEM_CH_W_CLOTHES_01_AA_B_RARE,Cotton Wristlet [RARE],1,1,43,3,1,1,5
28160000,ITEM_CH_W_CLOTHES_01_AA_C_RARE,Cotton Wristlet [RARE],1,1,45,3,1,1,5
29160000,ITEM_CH_W_CLOTHES_02_AA_A_RARE,Linen Wristlet [RARE],8,1,44,3,1,1,5
2A160000,ITEM_CH_W_CLOTHES_02_AA_B_RARE,Linen Wristlet [RARE],8,1,46,3,1,1,5
2B160000,ITEM_CH_W_CLOTHES_02_AA_C_RARE,Linen Wristlet [RARE],8,1,48,3,1,1,5
2C160000,ITEM_CH_W_CLOTHES_03_AA_A_RARE,Silk Wristlet [RARE],16,1,47,3,1,1,5
2D160000,ITEM_CH_W_CLOTHES_03_AA_B_RARE,Silk Wristlet [RARE],16,1,49,3,1,1,5
2E160000,ITEM_CH_W_CLOTHES_03_AA_C_RARE,Silk Wristlet [RARE],16,1,51,3,1,1,5
2F160000,ITEM_CH_W_CLOTHES_04_AA_A_RARE,Holyword Wristlet [RARE],24,1,50,3,1,1,5
30160000,ITEM_CH_W_CLOTHES_04_AA_B_RARE,Holyword Wristlet [RARE],24,1,52,3,1,1,5
31160000,ITEM_CH_W_CLOTHES_04_AA_C_RARE,Holyword Wristlet [RARE],24,1,54,3,1,1,5
32160000,ITEM_CH_W_CLOTHES_05_AA_A_RARE,Sasan silk Wristlet [RARE],32,1,53,3,1,1,5
33160000,ITEM_CH_W_CLOTHES_05_AA_B_RARE,Sasan silk Wristlet [RARE],32,1,55,3,1,1,5
34160000,ITEM_CH_W_CLOTHES_05_AA_C_RARE,Sasan silk Wristlet [RARE],32,1,57,3,1,1,5
35160000,ITEM_CH_W_CLOTHES_06_AA_A_RARE,Soharin Wristlet [RARE],42,1,57,3,1,1,5
36160000,ITEM_CH_W_CLOTHES_06_AA_B_RARE,Soharin Wristlet [RARE],42,1,59,3,1,1,5
37160000,ITEM_CH_W_CLOTHES_06_AA_C_RARE,Soharin Wristlet [RARE],42,1,61,3,1,1,5
38160000,ITEM_CH_W_CLOTHES_07_AA_A_RARE,Taesarin Wristlet [RARE],52,1,61,3,1,1,5
39160000,ITEM_CH_W_CLOTHES_07_AA_B_RARE,Taesarin Wristlet [RARE],52,1,63,3,1,1,5
3A160000,ITEM_CH_W_CLOTHES_07_AA_C_RARE,Taesarin Wristlet [RARE],52,1,65,3,1,1,5
3B160000,ITEM_CH_W_CLOTHES_08_AA_A_RARE,Devildom Wristlet [RARE],64,1,66,3,1,1,5
3C160000,ITEM_CH_W_CLOTHES_08_AA_B_RARE,Devildom Wristlet [RARE],64,1,68,3,1,1,5
3D160000,ITEM_CH_W_CLOTHES_08_AA_C_RARE,Devildom Wristlet [RARE],64,1,70,3,1,1,5
3E160000,ITEM_CH_W_CLOTHES_09_AA_A_RARE,Shaman Wristlet [RARE],76,1,70,3,1,1,5
3F160000,ITEM_CH_W_CLOTHES_09_AA_B_RARE,Shaman Wristlet [RARE],76,1,72,3,1,1,5
40160000,ITEM_CH_W_CLOTHES_09_AA_C_RARE,Shaman Wristlet [RARE],76,1,74,3,1,1,5
41160000,ITEM_CH_W_CLOTHES_10_AA_A_RARE,Taesang Wristlet [RARE],90,1,76,3,1,1,5
42160000,ITEM_CH_W_CLOTHES_10_AA_B_RARE,Taesang Wristlet [RARE],90,1,78,3,1,1,5
43160000,ITEM_CH_W_CLOTHES_10_AA_C_RARE,Taesang Wristlet [RARE],90,1,80,3,1,1,5
44160000,ITEM_CH_W_CLOTHES_11_AA_A_RARE,Drako Sky God Wristlet [RARE],101,1,80,3,1,1,5
47160000,ITEM_CH_W_CLOTHES_12_AA_A_RARE,Draco Wristlet [RARE],111,1,82,3,1,1,5
48160000,ITEM_CH_W_CLOTHES_12_AA_B_RARE,Draco Wristlet [RARE],111,1,84,3,1,1,5
49160000,ITEM_CH_W_CLOTHES_12_AA_C_RARE,Draco Wristlet [RARE],111,1,86,3,1,1,5
4A160000,ITEM_CH_W_CLOTHES_01_FA_A_RARE,Cotton Shoes [RARE],1,1,41,3,1,1,6
4B160000,ITEM_CH_W_CLOTHES_01_FA_B_RARE,Cotton Shoes [RARE],1,1,43,3,1,1,6
4C160000,ITEM_CH_W_CLOTHES_01_FA_C_RARE,Cotton Shoes [RARE],1,1,45,3,1,1,6
4D160000,ITEM_CH_W_CLOTHES_02_FA_A_RARE,Linen Shoes [RARE],10,1,45,3,1,1,6
4E160000,ITEM_CH_W_CLOTHES_02_FA_B_RARE,Linen Shoes [RARE],10,1,47,3,1,1,6
4F160000,ITEM_CH_W_CLOTHES_02_FA_C_RARE,Linen Shoes [RARE],10,1,49,3,1,1,6
50160000,ITEM_CH_W_CLOTHES_03_FA_A_RARE,Silk Shoes [RARE],18,1,48,3,1,1,6
51160000,ITEM_CH_W_CLOTHES_03_FA_B_RARE,Silk Shoes [RARE],18,1,50,3,1,1,6
52160000,ITEM_CH_W_CLOTHES_03_FA_C_RARE,Silk Shoes [RARE],18,1,52,3,1,1,6
53160000,ITEM_CH_W_CLOTHES_04_FA_A_RARE,Holyword Shoes [RARE],26,1,51,3,1,1,6
54160000,ITEM_CH_W_CLOTHES_04_FA_B_RARE,Holyword Shoes [RARE],26,1,53,3,1,1,6
55160000,ITEM_CH_W_CLOTHES_04_FA_C_RARE,Holyword Shoes [RARE],26,1,55,3,1,1,6
56160000,ITEM_CH_W_CLOTHES_05_FA_A_RARE,Sasan silk Shoes [RARE],34,1,54,3,1,1,6
57160000,ITEM_CH_W_CLOTHES_05_FA_B_RARE,Sasan silk Shoes [RARE],34,1,56,3,1,1,6
58160000,ITEM_CH_W_CLOTHES_05_FA_C_RARE,Sasan silk Shoes [RARE],34,1,58,3,1,1,6
59160000,ITEM_CH_W_CLOTHES_06_FA_A_RARE,Soharin Shoes [RARE],44,1,58,3,1,1,6
5A160000,ITEM_CH_W_CLOTHES_06_FA_B_RARE,Soharin Shoes [RARE],44,1,60,3,1,1,6
5B160000,ITEM_CH_W_CLOTHES_06_FA_C_RARE,Soharin Shoes [RARE],44,1,62,3,1,1,6
5C160000,ITEM_CH_W_CLOTHES_07_FA_A_RARE,Taesarin Shoes [RARE],54,1,62,3,1,1,6
5D160000,ITEM_CH_W_CLOTHES_07_FA_B_RARE,Taesarin Shoes [RARE],54,1,64,3,1,1,6
5E160000,ITEM_CH_W_CLOTHES_07_FA_C_RARE,Taesarin Shoes [RARE],54,1,66,3,1,1,6
5F160000,ITEM_CH_W_CLOTHES_08_FA_A_RARE,Devildom Shoes [RARE],66,1,67,3,1,1,6
60160000,ITEM_CH_W_CLOTHES_08_FA_B_RARE,Devildom Shoes [RARE],66,1,68,3,1,1,6
61160000,ITEM_CH_W_CLOTHES_08_FA_C_RARE,Devildom Shoes [RARE],66,1,70,3,1,1,6
62160000,ITEM_CH_W_CLOTHES_09_FA_A_RARE,Shaman Shoes [RARE],78,1,71,3,1,1,6
63160000,ITEM_CH_W_CLOTHES_09_FA_B_RARE,Shaman Shoes [RARE],78,1,73,3,1,1,6
64160000,ITEM_CH_W_CLOTHES_09_FA_C_RARE,Shaman Shoes [RARE],78,1,75,3,1,1,6
65160000,ITEM_CH_W_CLOTHES_10_FA_A_RARE,Taesang Shoes [RARE],91,1,76,3,1,1,6
66160000,ITEM_CH_W_CLOTHES_10_FA_B_RARE,Taesang Shoes [RARE],91,1,78,3,1,1,6
67160000,ITEM_CH_W_CLOTHES_10_FA_C_RARE,Taesang Shoes [RARE],91,1,80,3,1,1,6
68160000,ITEM_CH_W_CLOTHES_11_FA_A_RARE,Drako Sky God Shoes [RARE],101,1,81,3,1,1,6
6B160000,ITEM_CH_W_CLOTHES_12_FA_A_RARE,Draco Shoes [RARE],111,1,82,3,1,1,6
6C160000,ITEM_CH_W_CLOTHES_12_FA_B_RARE,Draco Shoes [RARE],111,1,84,3,1,1,6
6D160000,ITEM_CH_W_CLOTHES_12_FA_C_RARE,Draco Shoes [RARE],111,1,86,3,1,1,6
6E160000,ITEM_CH_RING_01_A_RARE,Copper Ring [RARE],1,1,0,3,1,5,3
6F160000,ITEM_CH_RING_01_B_RARE,Copper Ring [RARE],1,1,0,3,1,5,3
70160000,ITEM_CH_RING_01_C_RARE,Copper Ring [RARE],1,1,0,3,1,5,3
71160000,ITEM_CH_RING_02_A_RARE,Silver Ring [RARE],8,1,0,3,1,5,3
72160000,ITEM_CH_RING_02_B_RARE,Silver Ring [RARE],8,1,0,3,1,5,3
73160000,ITEM_CH_RING_02_C_RARE,Silver Ring [RARE],8,1,0,3,1,5,3
74160000,ITEM_CH_RING_03_A_RARE,Gold Ring [RARE],16,1,0,3,1,5,3
75160000,ITEM_CH_RING_03_B_RARE,Gold Ring [RARE],16,1,0,3,1,5,3
76160000,ITEM_CH_RING_03_C_RARE,Gold Ring [RARE],16,1,0,3,1,5,3
77160000,ITEM_CH_RING_04_A_RARE,Jadeite Ring [RARE],24,1,0,3,1,5,3
78160000,ITEM_CH_RING_04_B_RARE,Jadeite Ring [RARE],24,1,0,3,1,5,3
79160000,ITEM_CH_RING_04_C_RARE,Jadeite Ring [RARE],24,1,0,3,1,5,3
7A160000,ITEM_CH_RING_05_A_RARE,Quartz Ring [RARE],32,1,0,3,1,5,3
7B160000,ITEM_CH_RING_05_B_RARE,Quartz Ring [RARE],32,1,0,3,1,5,3
7C160000,ITEM_CH_RING_05_C_RARE,Quartz Ring [RARE],32,1,0,3,1,5,3
7D160000,ITEM_CH_RING_06_A_RARE,Platinum Ring [RARE],42,1,0,3,1,5,3
7E160000,ITEM_CH_RING_06_B_RARE,Platinum Ring [RARE],42,1,0,3,1,5,3
7F160000,ITEM_CH_RING_06_C_RARE,Platinum Ring [RARE],42,1,0,3,1,5,3
80160000,ITEM_CH_RING_07_A_RARE,Pearl Ring [RARE],52,1,0,3,1,5,3
81160000,ITEM_CH_RING_07_B_RARE,Pearl Ring [RARE],52,1,0,3,1,5,3
82160000,ITEM_CH_RING_07_C_RARE,Pearl Ring [RARE],52,1,0,3,1,5,3
83160000,ITEM_CH_RING_08_A_RARE,Black Pearl Ring [RARE],64,1,0,3,1,5,3
84160000,ITEM_CH_RING_08_B_RARE,Black Pearl Ring [RARE],64,1,0,3,1,5,3
85160000,ITEM_CH_RING_08_C_RARE,Black Pearl Ring [RARE],64,1,0,3,1,5,3
86160000,ITEM_CH_RING_09_A_RARE,Gem Ring [RARE],76,1,0,3,1,5,3
87160000,ITEM_CH_RING_09_B_RARE,Gem Ring [RARE],76,1,0,3,1,5,3
88160000,ITEM_CH_RING_09_C_RARE,Gem Ring [RARE],76,1,0,3,1,5,3
89160000,ITEM_CH_RING_10_A_RARE,Tiger's Eye Ring [RARE],90,1,0,3,1,5,3
8A160000,ITEM_CH_RING_10_B_RARE,Tiger's Eye Ring [RARE],90,1,0,3,1,5,3
8B160000,ITEM_CH_RING_10_C_RARE,Tiger's Eye Ring [RARE],90,1,0,3,1,5,3
8C160000,ITEM_CH_RING_11_A_RARE,Jewel Ring [RARE],101,1,0,3,1,5,3
8F160000,ITEM_CH_RING_12_A_RARE,Cintamani Ring [RARE],111,1,0,3,1,5,3
90160000,ITEM_CH_RING_12_B_RARE,Cintamani Ring [RARE],111,1,0,3,1,5,3
91160000,ITEM_CH_RING_12_C_RARE,Cintamani Ring [RARE],111,1,0,3,1,5,3
92160000,ITEM_CH_EARRING_01_A_RARE,Copper Earring [RARE],1,1,0,3,1,5,1
93160000,ITEM_CH_EARRING_01_B_RARE,Copper Earring [RARE],1,1,0,3,1,5,1
94160000,ITEM_CH_EARRING_01_C_RARE,Copper Earring [RARE],1,1,0,3,1,5,1
95160000,ITEM_CH_EARRING_02_A_RARE,Silver Earring [RARE],10,1,0,3,1,5,1
96160000,ITEM_CH_EARRING_02_B_RARE,Silver Earring [RARE],10,1,0,3,1,5,1
97160000,ITEM_CH_EARRING_02_C_RARE,Silver Earring [RARE],10,1,0,3,1,5,1
98160000,ITEM_CH_EARRING_03_A_RARE,Gold Earring [RARE],18,1,0,3,1,5,1
99160000,ITEM_CH_EARRING_03_B_RARE,Gold Earring [RARE],18,1,0,3,1,5,1
9A160000,ITEM_CH_EARRING_03_C_RARE,Gold Earring [RARE],18,1,0,3,1,5,1
9B160000,ITEM_CH_EARRING_04_A_RARE,Jadeite Earring [RARE],26,1,0,3,1,5,1
9C160000,ITEM_CH_EARRING_04_B_RARE,Jadeite Earring [RARE],26,1,0,3,1,5,1
9D160000,ITEM_CH_EARRING_04_C_RARE,Jadeite Earring [RARE],26,1,0,3,1,5,1
9E160000,ITEM_CH_EARRING_05_A_RARE,Quartz Earring [RARE],34,1,0,3,1,5,1
9F160000,ITEM_CH_EARRING_05_B_RARE,Quartz Earring [RARE],34,1,0,3,1,5,1
A0160000,ITEM_CH_EARRING_05_C_RARE,Quartz Earring [RARE],34,1,0,3,1,5,1
A1160000,ITEM_CH_EARRING_06_A_RARE,Platinum Earring [RARE],44,1,0,3,1,5,1
A2160000,ITEM_CH_EARRING_06_B_RARE,Platinum Earring [RARE],44,1,0,3,1,5,1
A3160000,ITEM_CH_EARRING_06_C_RARE,Platinum Earring [RARE],44,1,0,3,1,5,1
A4160000,ITEM_CH_EARRING_07_A_RARE,Pearl Earring [RARE],54,1,0,3,1,5,1
A5160000,ITEM_CH_EARRING_07_B_RARE,Pearl Earring [RARE],54,1,0,3,1,5,1
A6160000,ITEM_CH_EARRING_07_C_RARE,Pearl Earring [RARE],54,1,0,3,1,5,1
A7160000,ITEM_CH_EARRING_08_A_RARE,Black Pearl Earring [RARE],66,1,0,3,1,5,1
A8160000,ITEM_CH_EARRING_08_B_RARE,Black Pearl Earring [RARE],66,1,0,3,1,5,1
A9160000,ITEM_CH_EARRING_08_C_RARE,Black Pearl Earring [RARE],66,1,0,3,1,5,1
AA160000,ITEM_CH_EARRING_09_A_RARE,Gem Earring [RARE],78,1,0,3,1,5,1
AB160000,ITEM_CH_EARRING_09_B_RARE,Gem Earring [RARE],78,1,0,3,1,5,1
AC160000,ITEM_CH_EARRING_09_C_RARE,Gem Earring [RARE],78,1,0,3,1,5,1
AD160000,ITEM_CH_EARRING_10_A_RARE,Tiger's Eye Earring [RARE],91,1,0,3,1,5,1
AE160000,ITEM_CH_EARRING_10_B_RARE,Tiger's Eye Earring [RARE],91,1,0,3,1,5,1
